Seating Capacity,Average Meal Price,Weekend Reservations,Weekday Reservations,Revenue,Marketing&Followers,Location_Downtown,Location_Rural,Location_Suburban,Cuisine_American,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican
44,60.01,33,42,596232.71,-0.7526742411353058,False,True,False,False,True,False,False,False,False
63,38.22,2,50,562190.08,-0.3694029660310603,False,False,True,False,False,True,False,False,False
38,65.08,6,3,551377.78,-1.0531605444940022,False,True,False,False,True,False,False,False,False
49,38.71,10,17,432952.83,0.26789036917674164,False,True,False,True,False,False,False,False,False
54,29.89,30,1,376713.43,-0.24778670629482552,False,False,True,False,False,False,False,False,True
64,64.89,25,57,947777.57,0.7749260037606723,False,False,True,False,True,False,False,False,False
78,68.94,22,32,1215579.44,3.0000703740722523,True,False,False,False,False,False,False,True,False
33,70.29,15,0,536432.78,-1.2520786066414458,False,True,False,False,False,False,False,True,False
90,54.95,82,62,1126019.85,2.884650362940578,True,False,False,False,False,False,True,False,False
70,43.82,19,30,690729.73,-1.6617570290433277,False,False,True,True,False,False,False,False,False
73,37.68,57,67,634683.23,-0.588543371303476,True,False,False,True,False,False,False,False,False
49,58.57,9,12,649829.54,0.5589337168592108,False,True,False,False,True,False,False,False,False
90,28.88,43,26,594433.52,-0.9572683804583144,True,False,False,False,False,False,False,False,True
36,45.04,21,13,371338.52,-1.5968580564609576,False,True,False,True,False,False,False,False,False
64,65.99,22,51,944765.51,-0.22618172267027892,False,False,True,False,True,False,False,False,False
66,63.51,7,62,942275.73,-1.4759109990793275,False,False,True,False,True,False,False,False,False
47,35.33,38,15,374094.28,-0.7701652776820713,False,True,False,False,False,True,False,False,False
56,30.11,12,8,391228.59,-0.7527906601398209,False,False,True,False,False,True,False,False,False
68,42.67,6,8,657095.47,-0.6657837532452942,False,False,True,True,False,False,False,False,False
59,59.28,28,38,800573.81,0.2942590209311414,False,False,True,False,True,False,False,False,False
62,51.96,44,26,725552.88,-0.19787883100311568,False,False,True,False,False,False,True,False,False
31,51.67,8,6,375278.21,-1.0813981771310444,False,True,False,False,False,False,True,False,False
89,35.29,5,56,723300.93,4.758299041962038,True,False,False,False,False,True,False,False,False
80,45.39,32,54,828383.84,0.48276707957069603,True,False,False,True,False,False,False,False,False
54,25.25,28,6,320139.2,0.2094909450475158,False,False,True,False,False,False,False,False,True
75,52.83,31,15,904945.88,1.5107252778912472,True,False,False,False,False,False,True,False,False
72,49.51,20,46,816849.54,3.1048061780202056,True,False,False,False,False,False,True,False,False
50,37.85,16,33,433653.1,-1.8046368006991045,False,False,True,False,False,True,False,False,False
52,37.43,33,28,443829.47,-1.519588148221345,False,False,True,False,False,True,False,False,False
72,35.11,60,32,576686.9,1.4167897051944198,True,False,False,True,False,False,False,False,False
33,33.14,10,20,254653.53,-1.0243433641455597,False,True,False,False,False,True,False,False,False
56,67.08,35,30,849343.62,-1.1616707606890648,False,False,True,False,False,False,False,True,False
44,56.84,22,38,577369.24,0.38437820527721583,False,True,False,False,True,False,False,False,False
80,53.01,16,28,958312.54,2.6345053217829477,True,False,False,False,False,False,True,False,False
67,67.64,12,15,1002702.15,-1.4508008556361662,False,False,True,False,False,False,False,True,False
41,30.22,31,22,298777.44,0.07322276310211832,False,True,False,False,False,False,False,False,True
53,67.72,16,36,810177.83,0.24455528241281901,False,False,True,False,False,False,False,True,False
80,41.38,5,70,764432.75,2.3789415452589457,True,False,False,True,False,False,False,False,False
35,32.93,24,31,266172.95,-0.827387059209622,False,True,False,False,False,False,False,False,True
88,28.64,55,42,582780.61,-1.2205105319740357,True,False,False,False,False,False,False,False,True
87,36.63,50,29,730268.76,2.194415480137935,True,False,False,False,False,True,False,False,False
64,74.07,2,9,1056919.69,-1.2991602466520191,False,False,True,False,False,False,False,True,False
32,36.04,23,14,274149.5,-0.9018346789159088,False,True,False,True,False,False,False,False,False
86,52.82,62,12,1019465.06,-0.19776764999596594,True,False,False,False,False,False,True,False,False
70,33.55,14,57,546737.4,-0.4196657664587241,True,False,False,False,False,True,False,False,False
31,66.35,30,21,479536.05,-1.0226931934665149,False,True,False,False,False,False,False,True,False
88,51.0,45,22,1017922.55,0.9241952546746239,True,False,False,False,False,False,True,False,False
78,67.49,17,52,1172824.29,-0.6647202690869871,True,False,False,False,False,False,False,True,False
37,39.03,9,33,341766.2,-0.6210057010259801,False,True,False,False,False,True,False,False,False
41,45.47,4,5,438976.86,0.006586978696077719,False,True,False,False,False,False,True,False,False
44,31.09,37,31,331831.76,0.47730780359967623,False,True,False,False,False,True,False,False,False
36,70.73,20,11,577858.35,-1.1615314167583952,False,True,False,False,False,False,False,True,False
70,31.48,43,30,510838.09,-1.328619112056324,False,False,True,False,False,False,False,False,True
45,63.03,0,43,639805.79,-1.5490117470807265,False,True,False,False,True,False,False,False,False
56,27.85,52,14,370083.8,0.7477530392188376,False,False,True,False,False,False,False,False,True
69,39.26,43,64,622397.18,-0.4629172779375664,False,False,True,False,False,True,False,False,False
70,40.48,24,24,645754.49,-1.5662053322131178,False,False,True,False,False,True,False,False,False
81,35.49,42,9,665860.95,2.6567916699434937,True,False,False,False,False,True,False,False,False
66,53.37,28,32,789043.63,-0.9088706150399084,False,False,True,False,False,False,True,False,False
60,40.77,41,57,563323.71,-0.9902399042397466,False,False,True,True,False,False,False,False,False
73,30.76,58,56,515321.81,0.6140489437474863,True,False,False,False,False,True,False,False,False
88,28.59,82,41,580721.4,4.3533764671935335,True,False,False,False,False,False,False,False,True
71,55.96,53,51,902203.58,2.308277881419693,True,False,False,False,True,False,False,False,False
31,40.88,18,30,316426.01,0.6276801820897117,False,True,False,False,False,True,False,False,False
86,32.52,43,62,644044.63,1.5188484120994996,True,False,False,False,False,True,False,False,False
78,36.99,53,14,646431.71,-1.026840935527864,True,False,False,False,False,True,False,False,False
50,48.13,18,7,551359.95,0.9963416544634529,False,False,True,False,False,False,True,False,False
79,37.19,60,37,682298.62,3.9650371122986723,True,False,False,False,False,True,False,False,False
44,27.31,11,27,287457.84,-0.44566865820769014,False,True,False,False,False,False,False,False,True
90,73.64,31,71,1482906.08,1.5369155518596178,True,False,False,False,False,False,False,True,False
44,36.22,21,23,364625.35,-1.4726419775183506,False,True,False,True,False,False,False,False,False
90,39.85,0,1,827191.25,3.9893053085356738,True,False,False,False,False,True,False,False,False
71,54.24,0,2,877236.34,3.7882342314598034,True,False,False,False,False,False,True,False,False
83,32.47,23,24,624420.23,0.12443352587044594,True,False,False,False,False,False,False,False,True
73,30.74,48,33,529830.87,2.5424741407631264,True,False,False,False,False,True,False,False,False
47,47.29,27,35,513289.15,-0.6499858319183838,False,True,False,False,False,False,True,False,False
38,74.45,32,16,638394.9,-0.47851902723700485,False,True,False,False,False,False,False,True,False
51,56.34,25,18,648609.08,-1.2527005957694672,False,False,True,False,True,False,False,False,False
31,31.72,16,28,235484.71,-1.1424940714185965,False,True,False,False,False,True,False,False,False
87,30.98,24,61,612607.14,-0.5869191390491639,True,False,False,False,False,False,False,False,True
66,48.02,62,51,712086.49,-0.5806799819661528,False,False,True,False,False,False,True,False,False
58,47.44,31,18,638378.74,-0.3164907652966395,False,False,True,False,False,False,True,False,False
57,36.33,1,36,484014.1,-0.045347984961979185,False,False,True,False,False,True,False,False,False
71,49.1,29,29,784835.1,-0.8113574838105817,True,False,False,False,False,False,True,False,False
31,56.55,17,10,399760.35,0.254698832365484,False,True,False,False,True,False,False,False,False
74,50.88,36,8,847702.2,0.1755058770829101,True,False,False,False,False,False,True,False,False
61,39.26,52,52,548065.93,-0.3779978393168909,False,False,True,True,False,False,False,False,False
85,43.08,74,19,834839.89,2.4599060054100566,True,False,False,True,False,False,False,False,False
83,46.13,58,3,869544.69,2.115336432611061,True,False,False,False,False,False,True,False,False
49,36.83,44,4,415223.22,-0.5460636328156954,False,True,False,False,False,True,False,False,False
31,39.8,15,20,301192.55,-0.45528715673431636,False,True,False,True,False,False,False,False,False
57,29.47,8,12,399316.91,-0.5644543779146549,False,False,True,False,False,False,False,False,True
73,37.56,21,67,638868.1,3.1499895976003702,True,False,False,True,False,False,False,False,False
89,45.33,67,9,907041.11,0.2759735371548286,True,False,False,False,False,False,True,False,False
38,39.32,30,1,340022.66,-0.36558309799432576,False,True,False,False,False,True,False,False,False
89,68.59,42,54,1373408.93,-0.5463512899224758,True,False,False,False,False,False,False,True,False
88,37.49,64,9,758017.8,2.6509914605795926,True,False,False,False,False,True,False,False,False
71,40.42,54,46,659928.13,0.27598067683859234,True,False,False,False,False,True,False,False,False
45,36.21,18,1,380351.09,-2.0204801287996776,False,True,False,False,False,True,False,False,False
60,29.37,8,15,418183.21,-1.0142563555396686,False,False,True,False,False,False,False,False,True
57,57.95,11,6,751329.5,0.618562840751378,False,False,True,False,True,False,False,False,False
81,55.27,38,72,1011657.58,-0.9702570004954454,True,False,False,False,False,False,True,False,False
52,62.5,42,46,740271.9,-0.18225329565301107,False,False,True,False,True,False,False,False,False
42,72.32,33,23,698406.18,-0.3514336611597966,False,True,False,False,False,False,False,True,False
31,59.69,10,8,418255.48,-1.439596943210853,False,True,False,False,True,False,False,False,False
62,54.3,36,45,763543.35,-1.7409874032448915,False,False,True,False,False,False,True,False,False
57,52.85,47,28,688980.7,-0.1304144806971449,False,False,True,False,False,False,True,False,False
84,68.12,46,7,1282456.88,3.186295115222872,True,False,False,False,False,False,False,True,False
70,51.6,16,11,805839.3,-1.6546007992917222,False,False,True,False,False,False,True,False,False
78,69.73,43,1,1219821.58,0.35274774170324913,True,False,False,False,False,False,False,True,False
80,65.07,22,8,1171082.15,2.921533849400471,True,False,False,False,False,False,False,True,False
50,53.88,42,6,613250.34,0.6204574372463647,False,True,False,False,False,False,True,False,False
32,36.35,7,28,272392.05,-1.039224177615942,False,True,False,True,False,False,False,False,False
36,70.61,11,31,579742.61,-0.53219424721678,False,True,False,False,False,False,False,True,False
43,48.7,22,19,478993.1,-1.6408564430680148,False,True,False,False,False,False,True,False,False
64,38.76,50,57,576722.88,-0.6841224772453476,False,False,True,True,False,False,False,False,False
38,70.25,18,22,603158.75,-1.2336649726786921,False,True,False,False,False,False,False,True,False
69,45.97,49,32,727645.94,0.008833989078202766,False,False,True,True,False,False,False,False,False
40,29.49,31,35,281328.09,-1.417426906742168,False,True,False,False,False,False,False,False,True
56,32.01,0,29,412362.28,0.1484986971462408,False,False,True,False,False,True,False,False,False
81,31.75,78,15,602387.3,2.955974834263478,True,False,False,False,False,False,False,False,True
68,37.6,47,8,574529.1,-1.3853413865198858,False,False,True,True,False,False,False,False,False
67,66.16,23,35,986408.96,-0.8110823477599447,False,False,True,False,False,False,False,True,False
42,45.55,25,31,438987.2,-1.122808475713655,False,True,False,False,False,False,True,False,False
60,55.25,39,46,756218.55,-1.0983405917008395,False,False,True,False,True,False,False,False,False
70,49.74,23,13,794699.29,-0.21999322331189877,True,False,False,False,False,False,True,False,False
75,59.69,73,34,1009906.08,2.0123974623939596,True,False,False,False,True,False,False,False,False
50,57.04,5,13,639806.12,-1.0192502070547225,False,True,False,False,True,False,False,False,False
71,73.62,65,0,1167203.33,1.0944604864542213,True,False,False,False,False,False,False,True,False
62,36.42,60,50,521621.21,-1.7573083669987881,False,False,True,True,False,False,False,False,False
82,55.07,33,75,1026636.32,4.315974279991575,True,False,False,False,False,False,True,False,False
48,41.46,17,47,458602.11,-0.6734205831328388,False,True,False,True,False,False,False,False,False
58,25.3,23,53,352968.5,-0.25910215860203717,False,False,True,False,False,False,False,False,True
48,75.59,11,40,821250.37,0.13826613817514874,False,True,False,False,False,False,False,True,False
50,68.39,23,8,776594.29,-1.0217418948148838,False,False,True,False,False,False,False,True,False
77,29.95,71,12,535964.2,0.4013503255821799,True,False,False,False,False,False,False,False,True
43,48.13,0,25,472045.36,-1.7720731915896983,False,True,False,False,False,False,True,False,False
45,38.01,44,14,393618.28,-1.3211059481697125,False,True,False,False,False,True,False,False,False
53,30.34,24,43,370740.51,-1.0416601490914814,False,False,True,False,False,False,False,False,True
47,46.46,9,15,496290.72,-1.1939239311405505,False,True,False,False,False,False,True,False,False
63,56.15,35,9,797376.0,-0.1338745084129487,False,False,True,False,True,False,False,False,False
58,72.98,40,16,953522.59,-0.6444584267936786,False,False,True,False,False,False,False,True,False
64,47.61,6,39,683660.86,-1.6750745997293193,False,False,True,False,False,False,True,False,False
52,36.52,50,44,438847.09,-1.998626055736307,False,False,True,True,False,False,False,False,False
